service_name,service_id,sku_name,sku_id,sku_resource_family,sku_resource_group,sku_usage_type,sku_region,sku_vm_family
Compute Engine,6F81-5844-456A,Network Inter Region Egress from EMEA to Osaka,2FD3-695F-06FB,Network,InterregionEgress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from EMEA to Osaka,2FD3-695F-06FB,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Seoul to Mumbai,2FD8-48C0-CD0D,Network,VPNInterregionEgress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Seoul to Mumbai,2FD8-48C0-CD0D,Network,VPNInterregionEgress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Spot Preemptible N2D AMD Custom Instance Core running in Milan,2FD8-90C5-C8FC,Compute,CPU,Preemptible,europe-west8,N2D
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Frankfurt to London,2FDD-7A1C-5C2E,Network,InterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Frankfurt to London,2FDD-7A1C-5C2E,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Memory Optimized Upgrade Premium for Memory-optimized Instance Ram running in Montreal,2FE5-2518-95A9,Compute,RAM,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Compute optimized Core running in Melbourne,2FE9-4DEF-C3E5,Compute,CPU,OnDemand,australia-southeast2,C2
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Melbourne,2FE9-CA91-0E69,Network,VPNInterregionIngress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Melbourne,2FE9-CA91-0E69,Network,VPNInterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Frankfurt to Virginia,2FF1-9855-44F6,Network,InterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Frankfurt to Virginia,2FF1-9855-44F6,Network,InterregionEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Jakarta to Sao Paulo,2FF3-9F90-E40B,Network,VPNInterregionIngress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Jakarta to Sao Paulo,2FF3-9F90-E40B,Network,VPNInterregionIngress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Sydney to Columbus,2FF9-E0E1-378A,Network,VPNInterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Sydney to Columbus,2FF9-E0E1-378A,Network,VPNInterregionIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Osaka to Americas,3002-F6B5-F6D9,Network,VPNInterregionIngress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Osaka to Americas,3002-F6B5-F6D9,Network,VPNInterregionIngress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Sole Tenancy Overcommit Premium for N2 Sole Tenancy Instance Core running in Jakarta,3004-6B57-7C01,Compute,CPU,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Seoul to Frankfurt,300B-AA93-18C7,Network,VPNInterregionEgress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Seoul to Frankfurt,300B-AA93-18C7,Network,VPNInterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Israel to EMEA,300F-27D9-22C2,Network,VPNInternetEgress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Sole Tenancy Instance RAM running in Osaka,3011-D101-D810,Compute,RAM,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Columbus to Finland,3018-E84D-02D8,Network,InterregionEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Columbus to Finland,3018-E84D-02D8,Network,InterregionEgress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Cpu in Mumbai for 3 Year,3022-BE7E-D29B,Compute,CPU,Commit3Yr,asia-south1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Web on VM with 6 VCPU,3023-EE37-1584,License,SQLServer2012Web,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Toronto,302A-20C3-C23B,Network,VPNInterregionIngress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Netherlands to Toronto,302A-20C3-C23B,Network,VPNInterregionIngress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,C2D AMD Custom Extended Ram running in Toronto,3032-3D6E-5B96,Compute,RAM,OnDemand,northamerica-northeast2,C2D
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Melbourne to Sao Paulo,3032-FCA2-9F28,Network,InterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Melbourne to Sao Paulo,3032-FCA2-9F28,Network,InterregionEgress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Melbourne to Netherlands,3033-9EF9-4A5F,Network,VPNInterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Melbourne to Netherlands,3033-9EF9-4A5F,Network,VPNInterregionIngress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Milan to Sydney,303D-4F31-387B,Network,InterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Milan to Sydney,303D-4F31-387B,Network,InterregionIngress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Compute-optimized Sole Tenancy Instance RAM running in Singapore,3046-21CA-3C13,Compute,RAM,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Spot Preemptible Small Instance with 1 VCPU running in Sao Paulo,304B-CFBA-A0A0,Compute,G1Small,Preemptible,southamerica-east1,
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Instance Core running in Montreal,3067-77CF-9D3A,Compute,CPU,Preemptible,northamerica-northeast1,N2
Compute Engine,6F81-5844-456A,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Dallas,3069-86C9-2FF1,Compute,GPU,Preemptible,us-south1,A2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Madrid to Singapore,306C-6AA4-5319,Network,InterregionEgress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Madrid to Singapore,306C-6AA4-5319,Network,InterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Core running in Milan,3073-3750-EFF0,Compute,CPU,OnDemand,europe-west8,N2D
Compute Engine,6F81-5844-456A,Network Internet Standard Tier Ingress to Santiago,3078-09BD-3B52,Network,StandardInternetIngress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Americas for 3 Year,3080-B456-59FC,Compute,RAM,Commit3Yr,us-central1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Americas for 3 Year,3080-B456-59FC,Compute,RAM,Commit3Yr,us-east1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Americas for 3 Year,3080-B456-59FC,Compute,RAM,Commit3Yr,us-west1,N2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Frankfurt to Paris,3081-2A62-53D0,Network,VPNInterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Frankfurt to Paris,3081-2A62-53D0,Network,VPNInterregionEgress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Licensing Fee for Varnish Enterprise 6 (Red Hat) on VM with 8192 to 16383 gibyte,3081-D95D-3733,License,VarnishSoftwareInc,OnDemand,global,
Compute Engine,6F81-5844-456A,Licensing Fee for SLES 12 for SAP on g1-small,3083-C767-1B27,License,SLES12ForSAP,OnDemand,global,
Compute Engine,6F81-5844-456A,Sole Tenancy Instance RAM running in London,3088-FE20-FB9E,Compute,RAM,OnDemand,europe-west2,N1
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Zurich to Madrid,308D-542E-789F,Network,VPNInterregionEgress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Zurich to Madrid,308D-542E-789F,Network,VPNInterregionEgress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,SSD backed Local Storage in Melbourne,3091-273A-7294,Storage,LocalSSD,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Dallas to Americas,3091-E573-A86C,Network,InterregionIngress,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Dallas to Americas,3091-E573-A86C,Network,InterregionIngress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Netherlands to Hong Kong,3097-B3EF-9973,Network,InterregionEgress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Netherlands to Hong Kong,3097-B3EF-9973,Network,InterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Licensing Fee for StorReduce Large (CPU cost),3098-0D0E-61F4,License,StorReduceLarge,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Dallas to Delhi,309C-C71D-E8AA,Network,InterregionEgress,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Dallas to Delhi,309C-C71D-E8AA,Network,InterregionEgress,OnDemand,asia-south2,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance RAM running in Finland,30A8-4D6C-2E69,Compute,RAM,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Hong Kong to APAC,30A9-5F1C-A7B6,Network,InterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Hong Kong to APAC,30A9-5F1C-A7B6,Network,InterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from London to Milan,30B1-BF9D-84E3,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from London to Milan,30B1-BF9D-84E3,Network,InterregionEgress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Mumbai to Toronto,30B1-F94B-7F4B,Network,VPNInterregionEgress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Mumbai to Toronto,30B1-F94B-7F4B,Network,VPNInterregionEgress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Singapore to London,30B2-2B5D-5FA4,Network,InterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Singapore to London,30B2-2B5D-5FA4,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla K80 GPU running in Las Vegas for 3 Year,30B9-04B0-0B9C,Compute,GPU,Commit3Yr,us-west4,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance RAM running in Singapore,30C0-9497-E947,Compute,RAM,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Los Angeles to Melbourne,30C7-3386-FBB3,Network,VPNInterregionIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Los Angeles to Melbourne,30C7-3386-FBB3,Network,VPNInterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Internet Ingress from South America to Zurich,30C8-618D-0897,Network,PremiumInternetIngress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Spot Preemptible E2 Instance Core running in Mumbai,30C8-7CF1-533B,Compute,CPU,Preemptible,asia-south1,E2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sao Paulo to Madrid,30E2-A72C-B04B,Network,InterregionIngress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sao Paulo to Madrid,30E2-A72C-B04B,Network,InterregionIngress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Japan to Central America,30E3-9079-BDD4,Network,VPNInternetEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Dallas to APAC,30F4-473F-43CC,Network,InterregionEgress,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Dallas to APAC,30F4-473F-43CC,Network,InterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Eastern Europe to Santiago,30F7-DAC8-CA09,Network,VPNInternetIngress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Dallas to Melbourne,30FC-44B5-C4CF,Network,InterregionEgress,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Dallas to Melbourne,30FC-44B5-C4CF,Network,InterregionEgress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 50 Gbps in Las Vegas,3102-7863-890C,Network,AdvancedNetworking,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Zurich to APAC,3107-4BBE-994B,Network,VPNInterregionEgress,OnDemand,europe-west6,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Zurich to APAC,3107-4BBE-994B,Network,VPNInterregionEgress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in Frankfurt for 3 Year,311B-9BF5-56B0,Compute,RAM,Commit3Yr,europe-west3,N2
Compute Engine,6F81-5844-456A,Commitment v1: Cpu in Hong Kong for 1 Year,3125-1F4B-FD8A,Compute,CPU,Commit1Yr,asia-east2,N1
Compute Engine,6F81-5844-456A,Commitment v1: Memory-optimized Cpu in Frankfurt for 3 Year,3131-9FFE-F9A4,Compute,CPU,Commit3Yr,europe-west3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Montreal to Osaka,3136-2F77-F66E,Network,VPNInterregionEgress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Montreal to Osaka,3136-2F77-F66E,Network,VPNInterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 50 Gbps in LA,313B-1A80-3C02,Network,AdvancedNetworking,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,N2D AMD Custom Extended Ram running in Columbus,313D-8B90-8869,Compute,RAM,OnDemand,us-east5,N2D
Compute Engine,6F81-5844-456A,Commitment v1: T2D AMD Cpu in Salt Lake City for 1 Year,313F-F0E6-067E,Compute,CPU,Commit1Yr,us-west3,T2D
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 50 Gbps in Salt Lake City,3143-706D-D1E3,Network,AdvancedNetworking,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network Internet Ingress from India to Netherlands,3144-35DB-353B,Network,PremiumInternetIngress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Virginia to Las Vegas,3156-4E9E-2929,Network,VPNInterregionEgress,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Virginia to Las Vegas,3156-4E9E-2929,Network,VPNInterregionEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from APAC to Santiago,3157-1007-35BC,Network,InterregionIngress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from APAC to Santiago,3157-1007-35BC,Network,InterregionIngress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Netherlands,315D-05CC-A75E,Storage,SSD,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Los Angeles to Warsaw,3169-D598-C657,Network,VPNInterregionIngress,OnDemand,us-west2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Los Angeles to Warsaw,3169-D598-C657,Network,VPNInterregionIngress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2016 Web on VM with 52 VCPU,316D-9577-4108,License,SQLServer2016Web,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Internet Egress from Las Vegas to Australia,3170-81B7-609A,Network,PremiumInternetEgress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Spot Preemptible A2 Instance Core running in Americas,3178-715E-CFB6,Compute,CPU,Preemptible,us-central1,A2
Compute Engine,6F81-5844-456A,Spot Preemptible A2 Instance Core running in Americas,3178-715E-CFB6,Compute,CPU,Preemptible,us-east1,A2
Compute Engine,6F81-5844-456A,Spot Preemptible A2 Instance Core running in Americas,3178-715E-CFB6,Compute,CPU,Preemptible,us-west1,A2
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 50 Gbps in Montreal,317C-A828-C3DC,Network,AdvancedNetworking,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Static Ip Charge in Jakarta,3187-BEA3-A76E,Network,IpAddress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Sao Paulo to Madrid,3188-7950-5DE2,Network,VPNInterregionEgress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Sao Paulo to Madrid,3188-7950-5DE2,Network,VPNInterregionEgress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Commitment v1: Ram in Mumbai for 1 Year,318B-3C4B-185B,Compute,RAM,Commit1Yr,asia-south1,N1
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Ram running in Japan for 3 Year,318E-23BD-CD76,Compute,RAM,Commit3Yr,asia-northeast1,C2
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Instance Ram running in Milan,3194-9B96-1599,Compute,RAM,Preemptible,europe-west8,N2
Compute Engine,6F81-5844-456A,Memory-optimized Sole Tenancy Instance RAM running in Netherlands,3194-D33A-2910,Compute,RAM,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Montreal to China,3196-0013-123E,Network,VPNInternetEgress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Additional Service Charge in Milan,3198-C5DD-C7D6,Network,LoadBalancing,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla P4 GPU running in Montreal for 3 Year,319D-3673-206E,Compute,GPU,Commit3Yr,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Sydney to Milan,319E-0CEA-884E,Network,VPNInterregionEgress,OnDemand,australia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Sydney to Milan,319E-0CEA-884E,Network,VPNInterregionEgress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 50 Gbps in Sao Paulo,31A3-FCBF-8A48,Network,AdvancedNetworking,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Internet Ingress from India to Japan,31A6-AE0E-9D16,Network,PremiumInternetIngress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2017 Web on VM with 94 VCPU,31BB-276A-19AD,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Sao Paulo to Singapore,31C1-D641-3CA8,Network,VPNInterregionEgress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Sao Paulo to Singapore,31C1-D641-3CA8,Network,VPNInterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Madrid to Milan,31CE-BC9B-4C45,Network,VPNInterregionIngress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Madrid to Milan,31CE-BC9B-4C45,Network,VPNInterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Commitment v1: A2 Cpu in Columbus for 3 Year,31D1-3921-4433,Compute,CPU,Commit3Yr,us-east5,A2
Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Ram running in Dallas,31D1-3C96-3913,Compute,RAM,OnDemand,us-south1,N2D
Compute Engine,6F81-5844-456A,Regional Storage PD Capacity in Frankfurt,31D1-FBD8-16DD,Storage,PDStandard,OnDemand,europe-west3,
